"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.274553480951652	0.0435805373582769	0.197729584788707	0.367551070024845
0.05	"seurat"	0.267813896130662	0.0428560864454435	0.192452781188978	0.3595462470601
0.1	"seurat"	0.261180188186219	0.0421348964887373	0.187267706844774	0.35164312962497
0.15	"seurat"	0.254653647223604	0.0414175677829648	0.182174892136246	0.343844577972639
0.2	"seurat"	0.248235399443781	0.0407046580956391	0.177174774115393	0.336153205503953
0.25	"seurat"	0.241926410191418	0.0399966833354166	0.172267697382178	0.328571380964088
0.5	"seurat"	0.21204332850321	0.0365460832137216	0.14913366602952	0.292371727859952
0.75	"seurat"	0.184950886262037	0.0332741198225883	0.128326449811357	0.259133216938951
0	"scvi"	0.228740079299043	0.0385355104094871	0.161974327768774	0.312755728587832
0.05	"scvi"	0.205034860552164	0.0355776273504385	0.143935836123008	0.283481178939031
0.1	"scvi"	0.183202756835812	0.0326457927737474	0.127589728659644	0.255944530227362
0.15	"scvi"	0.163218043314493	0.0297877800364791	0.112845682713846	0.230240206162076
0.2	"scvi"	0.145026290645327	0.0270415133000684	0.0996023196120984	0.206416911913658
0.25	"scvi"	0.128550642501146	0.0244353676746814	0.087751770384339	0.184482308380608
0.5	"scvi"	0.0683554195327779	0.0139485801873985	0.0455825638253259	0.101297965579033
0.75	"scvi"	0.0352084398010721	0.00751193692023598	0.023109996245281	0.0532950655966397
