"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.348848736686478	0.0568435490697228	0.246994212335662	0.466674700552378
0.05	"seurat"	0.34266151019731	0.0562569663413119	0.242116221265812	0.45963807008652
0.1	"seurat"	0.336527306766521	0.0556843574721905	0.237261474888938	0.452675995944019
0.15	"seurat"	0.330447712386779	0.0551258127393439	0.232431900824049	0.445790979354378
0.2	"seurat"	0.324424244461488	0.0545813447920771	0.227629471820225	0.438985276829049
0.25	"seurat"	0.318458350918285	0.0540508911354952	0.222856199036276	0.432260901048012
0.5	"seurat"	0.289538236353278	0.0516018111196615	0.199499285166474	0.399912727511173
0.75	"seurat"	0.262233922669059	0.0494570486529769	0.177180840206771	0.36976754050796
0	"scvi"	0.315057212214752	0.0539811587167605	0.21977112138962	0.42894386224819
0.05	"scvi"	0.288857656226399	0.0512942680847186	0.199329643003435	0.398579400161515
0.1	"scvi"	0.263997068359117	0.0484554237177702	0.180315592197553	0.369029758113545
0.15	"scvi"	0.240552355934028	0.045521183071326	0.162714792329618	0.34048325595833
0.2	"scvi"	0.218571383962666	0.0425440737762752	0.146495628422685	0.313099760143032
0.25	"scvi"	0.198075107836235	0.0395711700951535	0.131612189686962	0.287008316506761
0.5	"scvi"	0.117102834411325	0.0259589609940191	0.0749935385868006	0.178299133959879
0.75	"scvi"	0.0664872851514055	0.0158856662461449	0.0413391708510195	0.105254238878785
