"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.914981413987773	0.0183748038736493	0.871358846687447	0.944749405204234
0.05	"seurat"	0.911599358699813	0.0190237891257433	0.866526603256547	0.942462114439119
0.1	"seurat"	0.908096278134394	0.0196926861472683	0.861533874587941	0.940089826306714
0.15	"seurat"	0.90446892727517	0.0203817813511853	0.856377275297268	0.937630036447138
0.2	"seurat"	0.900714061546769	0.0210913318688576	0.851053518940796	0.935080211598429
0.25	"seurat"	0.896828445054214	0.0218215619276246	0.845559435189746	0.932437792746858
0.5	"seurat"	0.875327625067003	0.0257879561986317	0.815433614546709	0.917745883156225
0.75	"seurat"	0.850095018503648	0.0302789419087013	0.780674575064284	0.900347456935213
0	"scvi"	0.914035292131908	0.0185586790097058	0.87000018709763	0.944112483306141
0.05	"scvi"	0.893124305145025	0.0225337019328181	0.840281524055892	0.929941719351586
0.1	"scvi"	0.867862052039381	0.027060654583463	0.805282716803268	0.912514262647597
0.15	"scvi"	0.837713563967169	0.0320698435325903	0.764753894363894	0.891262746496423
0.2	"scvi"	0.802253753311362	0.0374144066338859	0.718726933481498	0.86561426799576
0.25	"scvi"	0.761254087342873	0.0428573223259457	0.667599030559455	0.835041692890189
0.5	"scvi"	0.488802450689374	0.0589653792693207	0.375813738730767	0.602947065475583
0.75	"scvi"	0.222845112446272	0.0409936601857961	0.152756882953713	0.31320339576973
