"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.612437639690585	0.0596454533675838	0.491240972373767	0.721151459040941
0.05	"seurat"	0.605135469515703	0.059956667612477	0.483761137200747	0.7147970272487
0.1	"seurat"	0.597786073235026	0.0602624064418321	0.476247693114719	0.708390205781715
0.15	"seurat"	0.59039247805664	0.060562537478509	0.468704035839721	0.701933888665883
0.2	"seurat"	0.582957789485562	0.0608569004583423	0.461133695076981	0.695431006708851
0.25	"seurat"	0.575485186466649	0.0611453062616027	0.453540329201231	0.688884519332192
0.5	"seurat"	0.537669191091171	0.062489278698559	0.415364313304152	0.655602585028995
0.75	"seurat"	0.499414760345454	0.0636390607671708	0.37722202815918	0.621677438648426
0	"scvi"	0.713493521049515	0.0513962109649528	0.603372712485403	0.803021409007016
0.05	"scvi"	0.681738680365248	0.0544617696242128	0.567022238431321	0.777963023876238
0.1	"scvi"	0.648199671744046	0.0571662579802396	0.529889881138203	0.750740922296662
0.15	"scvi"	0.613131935390168	0.0594099213815977	0.492377506039042	0.721413763350291
0.2	"scvi"	0.576850559038288	0.061104086299759	0.454904844650516	0.690100197854032
0.25	"scvi"	0.539720931883323	0.0621782850164004	0.417890931653594	0.656982482739562
0.5	"scvi"	0.355723616291113	0.0576450482174003	0.252175819345777	0.474794857100376
0.75	"scvi"	0.206333967838969	0.0417718869610035	0.136201166710399	0.300035997756611
