"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.810142345517708	0.109801716080149	0.512898596441817	0.945332373688735
0.05	"seurat"	0.794195023621668	0.116671931827612	0.48779931437234	0.939891463254215
0.1	"seurat"	0.777276445284935	0.123565144762297	0.462755559671695	0.933948323238519
0.15	"seurat"	0.759388411654905	0.13041066300873	0.437892531927355	0.927464497112773
0.2	"seurat"	0.740543267419687	0.137130340599286	0.413331890020185	0.920400170733866
0.25	"seurat"	0.720764872472957	0.14363977477645	0.389189412937917	0.912714466023481
0.5	"seurat"	0.609588356007867	0.169880857845606	0.278154257058898	0.863515414704456
0.75	"seurat"	0.485730289462543	0.178413427265315	0.188905381186989	0.79297461026751
0	"scvi"	0.750753954850667	0.133575818068404	0.426380310709915	0.924275594560281
0.05	"scvi"	0.693943524173156	0.151596738642781	0.358810719381117	0.901834090304859
0.1	"scvi"	0.630556381308453	0.166267290937868	0.296410164349634	0.873654000872923
0.15	"scvi"	0.56232120629031	0.175652207800426	0.240781455601698	0.838833716182624
0.2	"scvi"	0.491643636872319	0.178369094300435	0.192728826520668	0.796655110700093
0.25	"scvi"	0.421298531056579	0.173996727466419	0.152338300931676	0.746775427751939
0.5	"scvi"	0.149627252433688	0.0908280636316023	0.0416148069894765	0.41623186837664
0.75	"scvi"	0.040792465636896	0.0279514658375396	0.0103754629083666	0.147124026614281
