"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.341941664525919	0.0613578404742726	0.233416241163622	0.469989565637505
0.05	"seurat"	0.340468375241588	0.0612115901080681	0.232274567311016	0.468316670952843
0.1	"seurat"	0.338998163699455	0.0610700757681468	0.231128133648543	0.466656617028592
0.15	"seurat"	0.337531051744795	0.0609332757878938	0.22997702781516	0.465009432301714
0.2	"seurat"	0.336067060998005	0.0608011664854057	0.228821340516782	0.463375140347833
0.25	"seurat"	0.334606212853792	0.0606737221837406	0.227661165479531	0.46175375991252
0.5	"seurat"	0.327349844093284	0.060105440412482	0.221796459181952	0.453840853582286
0.75	"seurat"	0.32017511857087	0.0596488315610867	0.215835252407937	0.44625084891078
0	"scvi"	0.3195105764228	0.0592857828433685	0.215772052952054	0.444833844182532
0.05	"scvi"	0.314994190197061	0.0588181027978978	0.212291329639927	0.439651273438277
0.1	"scvi"	0.310512513614649	0.0583484050764723	0.208843866969649	0.434493628478183
0.15	"scvi"	0.306066111001523	0.0578768882792234	0.205429943636844	0.429361902475396
0.2	"scvi"	0.301655522622922	0.0574037462643966	0.202049823583085	0.424257058801658
0.25	"scvi"	0.297281264633254	0.0569291680810044	0.198703755905867	0.419180030580054
0.5	"scvi"	0.275971308159559	0.0545410090316778	0.182491874054163	0.394242619764123
0.75	"scvi"	0.25563321828019	0.0521424796339269	0.167160037423783	0.370122667293073
