"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.831247469243625	0.0579263853923248	0.686767035341518	0.917127294785459
0.05	"seurat"	0.811273718289098	0.0632080153441239	0.656805707677291	0.906151442648822
0.1	"seurat"	0.789534426879011	0.0685844892194064	0.625530272668041	0.893894505263941
0.15	"seurat"	0.766013237951884	0.0739652305949033	0.593158901913388	0.880253210708845
0.2	"seurat"	0.740726596237444	0.079244137704058	0.559946299800453	0.865128178968002
0.25	"seurat"	0.713728512219328	0.0843021166300433	0.52617659275862	0.84842766780548
0.5	"seurat"	0.557896600767197	0.101826113139302	0.359714473486266	0.739209376641732
0.75	"seurat"	0.389764477577171	0.0983911727767693	0.221117237293735	0.589660680369969
0	"scvi"	0.828323058670136	0.0587340489837657	0.682262485730139	0.915551808211002
0.05	"scvi"	0.775416259222796	0.0718974876053161	0.605845645026527	0.885787875800119
0.1	"scvi"	0.711876228297509	0.0846543234275343	0.523856027080257	0.847293736540717
0.15	"scvi"	0.638734671190646	0.095218264170123	0.440540361764181	0.798785711460901
0.2	"scvi"	0.558540052801561	0.101734898714058	0.36042610529911	0.739619776409473
0.25	"scvi"	0.475170838821447	0.102893006243888	0.28738038025543	0.670256252548521
0.5	"scvi"	0.1452210804613	0.0512877896173189	0.0702752123861784	0.276337595834361
0.75	"scvi"	0.0308951746556928	0.0124184618400767	0.0139422939709211	0.0670597202662763
