"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.882610928005756	0.0199131890640892	0.837623524179912	0.916378600560991
0.05	"seurat"	0.880584936449089	0.0201892600758281	0.835020495540026	0.914848546223173
0.1	"seurat"	0.878528791048809	0.0204717893366367	0.832373132449009	0.913299362852755
0.15	"seurat"	0.876442209567477	0.0207609377064679	0.829680828563809	0.911731049886602
0.2	"seurat"	0.874324912985963	0.0210568650860201	0.826942985874706	0.910143609679328
0.25	"seurat"	0.872176625751675	0.0213597300878245	0.824159015807932	0.908537047251985
0.5	"seurat"	0.860960960539926	0.0229835381305278	0.809527458452074	0.900217732246843
0.75	"seurat"	0.848931648694509	0.0248032412861634	0.793661870503094	0.891422207898389
0	"scvi"	0.906544764678283	0.0162864877192015	0.869363160702504	0.933947850098658
0.05	"scvi"	0.879711706230622	0.0203192281729095	0.833870514611062	0.914205090559454
0.1	"scvi"	0.846478998924409	0.0249294085155579	0.791041639824716	0.889267472606433
0.15	"scvi"	0.806088723950415	0.0299622523939997	0.740593292892464	0.858213648485138
0.2	"scvi"	0.758108673547814	0.0351299276652469	0.682834128849324	0.820221558187112
0.25	"scvi"	0.702636264467134	0.0400089980026706	0.61881777149678	0.774733201500003
0.5	"scvi"	0.365309781258286	0.0444205993220462	0.283344172300459	0.455902556780858
0.75	"scvi"	0.122962974852156	0.0207628791451975	0.0876991335177192	0.169767768971806
