"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.114325855013323	0.00736063266301863	0.100661637473316	0.12957766184129
0.05	"seurat"	0.114336126201439	0.00686783576842725	0.101539420631694	0.128514878558661
0.1	"seurat"	0.114346398193196	0.00645802527542019	0.102276165234392	0.127638579701672
0.15	"seurat"	0.114356670988635	0.00614787839144867	0.10283929147493	0.126981362236985
0.2	"seurat"	0.114366944587797	0.00595305397876497	0.10319818820953	0.126573851582172
0.25	"seurat"	0.114377218990724	0.00588507844290704	0.103330314173669	0.126438600395529
0.5	"seurat"	0.114428603063288	0.00734363414190352	0.100793425612419	0.129642390176872
0.75	"seurat"	0.114480007236198	0.0105903054090495	0.0952889974082639	0.13695097687627
0	"scvi"	0.125372256805686	0.00805825536606428	0.110399456583218	0.14205146862148
0.05	"scvi"	0.121749697808468	0.00736113360933538	0.108031444894199	0.136942501796211
0.1	"scvi"	0.118217662772397	0.00678122820874672	0.105549746513345	0.132181281314087
0.15	"scvi"	0.114774703379582	0.00632709705974257	0.102935141397122	0.127782068876896
0.2	"scvi"	0.11141934627443	0.00600418569583813	0.100174424781241	0.123752947233699
0.25	"scvi"	0.108150096583999	0.00581235478526687	0.097265259397568	0.120090997402296
0.5	"scvi"	0.0930420443256546	0.0063730401465102	0.0812716496980866	0.106319845216107
0.75	"scvi"	0.0798555402987887	0.00791993189164352	0.0656356876022983	0.0968368163099581
