method	reference	cutoff	subsample_ref	score_inner	held_out_study
scvi	Dissection Primary auditory cortexA1	0.05	50	0.8859310403835613	CMC
scvi	Dissection Primary auditory cortexA1	0.05	100	0.8925533253111936	CMC
scvi	Dissection Primary auditory cortexA1	0.05	500	0.8914049106714174	CMC
scvi	Dissection Primary auditory cortexA1	0.1	50	0.8859310403835613	CMC
scvi	Dissection Primary auditory cortexA1	0.1	100	0.8925533253111936	CMC
scvi	Dissection Primary auditory cortexA1	0.1	500	0.8914049106714174	CMC
scvi	Dissection Primary auditory cortexA1	0.15	50	0.8860057329558859	CMC
scvi	Dissection Primary auditory cortexA1	0.15	100	0.8925263082135583	CMC
scvi	Dissection Primary auditory cortexA1	0.15	500	0.8913910741159157	CMC
scvi	Dissection Primary auditory cortexA1	0.2	50	0.8850475100572057	CMC
scvi	Dissection Primary auditory cortexA1	0.2	100	0.8903548596642806	CMC
scvi	Dissection Primary auditory cortexA1	0.2	500	0.8904413599055286	CMC
scvi	Dissection Primary auditory cortexA1	0.25	50	0.878334567420573	CMC
scvi	Dissection Primary auditory cortexA1	0.25	100	0.8876489197987503	CMC
scvi	Dissection Primary auditory cortexA1	0.25	500	0.9045034165833856	CMC
scvi	Dissection Primary auditory cortexA1	0.5	50	0.7857152991635188	CMC
scvi	Dissection Primary auditory cortexA1	0.5	100	0.8212212682602622	CMC
scvi	Dissection Primary auditory cortexA1	0.75	50	0.5581288898153651	CMC
scvi	Dissection Primary auditory cortexA1	0.75	100	0.641304787786374	CMC
scvi	Dissection Primary somatosensory cortex S1	0.0	50	0.8824707642243145	CMC
scvi	Dissection Primary somatosensory cortex S1	0.0	100	0.8923077724445675	CMC
scvi	Dissection Primary somatosensory cortex S1	0.0	500	0.895458943457999	CMC
scvi	Dissection Primary somatosensory cortex S1	0.05	50	0.8824707642243145	CMC
scvi	Dissection Primary somatosensory cortex S1	0.05	100	0.8923077724445676	CMC
scvi	Dissection Primary somatosensory cortex S1	0.05	500	0.895458943457999	CMC
scvi	Dissection Primary somatosensory cortex S1	0.1	50	0.8824707642243145	CMC
scvi	Dissection Primary somatosensory cortex S1	0.1	100	0.8923077724445676	CMC
scvi	Dissection Primary somatosensory cortex S1	0.1	500	0.895458943457999	CMC
scvi	Dissection Primary somatosensory cortex S1	0.15	50	0.8824486155460798	CMC
scvi	Dissection Primary somatosensory cortex S1	0.15	100	0.8923163695252149	CMC
scvi	Dissection Primary somatosensory cortex S1	0.15	500	0.8954801642423126	CMC
scvi	Dissection Primary somatosensory cortex S1	0.2	50	0.8804833985557609	CMC
scvi	Dissection Primary somatosensory cortex S1	0.2	100	0.8919280108370302	CMC
scvi	Dissection Primary somatosensory cortex S1	0.2	500	0.8933578951116835	CMC
scvi	Dissection Primary somatosensory cortex S1	0.25	50	0.8766057597960372	CMC
scvi	Dissection Primary somatosensory cortex S1	0.25	100	0.8884298508522389	CMC
scvi	Dissection Primary somatosensory cortex S1	0.25	500	0.9033555932880812	CMC
scvi	Dissection Primary somatosensory cortex S1	0.5	50	0.7904184691939916	CMC
scvi	Dissection Primary somatosensory cortex S1	0.5	100	0.8289182635254517	CMC
scvi	Dissection Primary somatosensory cortex S1	0.75	50	0.5591764878594967	CMC
scvi	Dissection Primary somatosensory cortex S1	0.75	100	0.644229188924988	CMC
scvi	Dissection Primary visual cortexV1	0.0	50	0.8823731379511367	CMC
scvi	Dissection Primary visual cortexV1	0.0	100	0.8925969961832027	CMC
scvi	Dissection Primary visual cortexV1	0.0	500	0.8875119842889186	CMC
scvi	Dissection Primary visual cortexV1	0.05	50	0.8823731379511367	CMC
scvi	Dissection Primary visual cortexV1	0.05	100	0.8925969961832027	CMC
scvi	Dissection Primary visual cortexV1	0.05	500	0.8875119842889186	CMC
scvi	Dissection Primary visual cortexV1	0.1	50	0.8823731379511367	CMC
scvi	Dissection Primary visual cortexV1	0.1	100	0.8925969961832027	CMC
scvi	Dissection Primary visual cortexV1	0.1	500	0.8875119842889186	CMC
scvi	Dissection Primary visual cortexV1	0.15	50	0.8821343322343198	CMC
scvi	Dissection Primary visual cortexV1	0.15	100	0.8926043739739288	CMC
scvi	Dissection Primary visual cortexV1	0.15	500	0.8875786359979356	CMC
scvi	Dissection Primary visual cortexV1	0.2	50	0.8796965976557771	CMC
scvi	Dissection Primary visual cortexV1	0.2	100	0.8910449555994979	CMC
scvi	Dissection Primary visual cortexV1	0.2	500	0.884903348638269	CMC
scvi	Dissection Primary visual cortexV1	0.25	50	0.8748625552506123	CMC
scvi	Dissection Primary visual cortexV1	0.25	100	0.8868243417846315	CMC
scvi	Dissection Primary visual cortexV1	0.25	500	0.8943689114411028	CMC
scvi	Dissection Primary visual cortexV1	0.5	50	0.7566344138618258	CMC
scvi	Dissection Primary visual cortexV1	0.5	100	0.8092534413963739	CMC
scvi	Dissection Primary visual cortexV1	0.75	50	0.5031431030036292	CMC
scvi	Dissection Primary visual cortexV1	0.75	100	0.578721033854603	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.0	50	0.8157216544533498	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.0	100	0.8403418411280057	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.0	500	0.8302644710920051	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.05	50	0.8157216544533498	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.05	100	0.8403418411280057	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.05	500	0.8302644710920051	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.1	50	0.8157216544533498	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.1	100	0.8403418411280057	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.1	500	0.8302644710920051	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.15	50	0.8159217537304493	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.15	100	0.8404123886215161	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.15	500	0.8302786780107726	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.2	50	0.8166022691613843	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.2	100	0.8388097593660777	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.2	500	0.8291803047659899	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.25	50	0.8136267886516311	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.25	100	0.831415242055958	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.25	500	0.8341019000565649	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.5	50	0.6633240199585363	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.5	100	0.7039296830167784	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.75	50	0.27741272057782196	CMC
scvi	Human Multiple Cortical Areas SMART-seq	0.75	100	0.32192007220654834	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.0	50	0.9016869621990568	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.0	100	0.9063602648892772	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.0	500	0.9103805848663082	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.05	50	0.9016869621990568	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.05	100	0.9063602648892772	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.05	500	0.9103805848663082	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.1	50	0.9016869621990568	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.1	100	0.9063602648892772	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.1	500	0.9103805848663082	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.15	50	0.9018179466570153	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.15	100	0.9065079112556117	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.15	500	0.9104099604046073	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.2	50	0.9010505437767167	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.2	100	0.9059841640434122	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.2	500	0.9106897932826788	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.25	50	0.896476193012993	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.25	100	0.905144300522017	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.25	500	0.918517557594159	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.5	50	0.8228337878861565	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.5	100	0.851633802277172	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.75	50	0.6064211936472564	CMC
scvi	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	0.75	100	0.6936233841670473	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.0	50	0.8999059434086484	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.0	100	0.9013868511599135	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.0	500	0.9062869687195183	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.05	50	0.8999059434086484	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.05	100	0.9013868511599135	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.05	500	0.9062869687195183	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.1	50	0.8999059434086484	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.1	100	0.9013868511599135	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.1	500	0.9062869687195183	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.15	50	0.8996980764521171	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.15	100	0.9013447448223785	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.15	500	0.9062781591659468	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.2	50	0.8982163321221508	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.2	100	0.9004252256577905	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.2	500	0.9062186431894078	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.25	50	0.8950376319729202	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.25	100	0.8963800376437642	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.25	500	0.9174026630567739	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.5	50	0.8254203077603057	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.5	100	0.8482537196495217	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.75	50	0.5956867335628117	CMC
scvi	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	0.75	100	0.6722227357026053	CMC
scvi	whole cortex	0.0	50	0.9024911148609157	CMC
scvi	whole cortex	0.0	100	0.9002518052022707	CMC
scvi	whole cortex	0.0	500	0.908233653434854	CMC
scvi	whole cortex	0.05	50	0.9024911148609157	CMC
scvi	whole cortex	0.05	100	0.9002518052022707	CMC
scvi	whole cortex	0.05	500	0.908233653434854	CMC
scvi	whole cortex	0.1	50	0.9024911148609157	CMC
scvi	whole cortex	0.1	100	0.9002518052022707	CMC
scvi	whole cortex	0.1	500	0.908233653434854	CMC
scvi	whole cortex	0.15	50	0.9025464896344062	CMC
scvi	whole cortex	0.15	100	0.9002565556183324	CMC
scvi	whole cortex	0.15	500	0.9082271405777111	CMC
scvi	whole cortex	0.2	50	0.9016111583564234	CMC
scvi	whole cortex	0.2	100	0.9008550984338938	CMC
scvi	whole cortex	0.2	500	0.9082704276459832	CMC
scvi	whole cortex	0.25	50	0.8991722667905478	CMC
scvi	whole cortex	0.25	100	0.8982104473467156	CMC
scvi	whole cortex	0.25	500	0.9191132127540205	CMC
scvi	whole cortex	0.5	50	0.8262204602807126	CMC
scvi	whole cortex	0.5	100	0.847097813163649	CMC
scvi	whole cortex	0.75	50	0.6038402809616539	CMC
scvi	whole cortex	0.75	100	0.6863320739350608	CMC
seurat	Dissection Angular gyrus AnG	0.0	50	0.8962062411999948	CMC
seurat	Dissection Angular gyrus AnG	0.0	100	0.8961798624677381	CMC
seurat	Dissection Angular gyrus AnG	0.0	500	0.8962388875360185	CMC
seurat	Dissection Angular gyrus AnG	0.05	50	0.8962062411999948	CMC
seurat	Dissection Angular gyrus AnG	0.05	100	0.8961798624677381	CMC
seurat	Dissection Angular gyrus AnG	0.05	500	0.8962388875360185	CMC
seurat	Dissection Angular gyrus AnG	0.1	50	0.8962062411999948	CMC
seurat	Dissection Angular gyrus AnG	0.1	100	0.8961798624677381	CMC
seurat	Dissection Angular gyrus AnG	0.1	500	0.8962388875360185	CMC
seurat	Dissection Angular gyrus AnG	0.15	50	0.8962062411999948	CMC
seurat	Dissection Angular gyrus AnG	0.15	100	0.8961798624677381	CMC
seurat	Dissection Angular gyrus AnG	0.15	500	0.8962388875360185	CMC
seurat	Dissection Angular gyrus AnG	0.2	50	0.8962062411999948	CMC
seurat	Dissection Angular gyrus AnG	0.2	100	0.8961798624677381	CMC
seurat	Dissection Angular gyrus AnG	0.2	500	0.8962388875360185	CMC
seurat	Dissection Angular gyrus AnG	0.25	50	0.8962062411999948	CMC
seurat	Dissection Angular gyrus AnG	0.25	100	0.8961798624677381	CMC
seurat	Dissection Angular gyrus AnG	0.25	500	0.9049967344167653	CMC
seurat	Dissection Angular gyrus AnG	0.5	50	0.8929796126587403	CMC
seurat	Dissection Angular gyrus AnG	0.5	100	0.8929729734290529	CMC
seurat	Dissection Angular gyrus AnG	0.75	50	0.8172662708331632	CMC
seurat	Dissection Angular gyrus AnG	0.75	100	0.7932395010361665	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.0	50	0.893651208745848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.0	100	0.8940424277049254	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.0	500	0.8968672041790258	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.05	50	0.893651208745848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.05	100	0.8940424277049254	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.05	500	0.8968672041790258	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.1	50	0.893651208745848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.1	100	0.8940424277049254	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.1	500	0.8968672041790258	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.15	50	0.893651208745848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.15	100	0.8940424277049254	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.15	500	0.8968672041790258	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.2	50	0.893651208745848	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.2	100	0.8940424277049254	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.2	500	0.8968672041790258	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.25	50	0.8936293620621745	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.25	100	0.8941154626028844	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.25	500	0.9078417721326782	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.5	50	0.8905433317761794	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.5	100	0.892668841153124	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.75	50	0.8121242448517366	CMC
seurat	Dissection Anterior cingulate cortex ACC	0.75	100	0.7977384007111983	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.0	50	0.8260267466603951	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.0	100	0.792406626555109	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.0	500	0.723756669090981	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.05	50	0.8260267466603951	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.05	100	0.792406626555109	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.05	500	0.723756669090981	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.1	50	0.8260267466603951	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.1	100	0.792406626555109	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.1	500	0.723756669090981	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.15	50	0.8260267466603951	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.15	100	0.792406626555109	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.15	500	0.723756669090981	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.2	50	0.8260267466603951	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.2	100	0.792406626555109	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.2	500	0.723756669090981	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.25	50	0.8260267466603951	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.25	100	0.792406626555109	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.25	500	0.73483665937909	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.5	50	0.8043610643821032	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.5	100	0.7749066754126497	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.75	50	0.7067802612673411	CMC
seurat	Dissection Dorsolateral prefrontal cortex DFC	0.75	100	0.6861188403323493	CMC
seurat	Dissection Primary auditory cortexA1	0.0	50	0.8900011970578502	CMC
seurat	Dissection Primary auditory cortexA1	0.0	100	0.8926371952174691	CMC
seurat	Dissection Primary auditory cortexA1	0.0	500	0.8942773251396908	CMC
seurat	Dissection Primary auditory cortexA1	0.05	50	0.8900011970578502	CMC
seurat	Dissection Primary auditory cortexA1	0.05	100	0.8926371952174691	CMC
seurat	Dissection Primary auditory cortexA1	0.05	500	0.8942773251396908	CMC
seurat	Dissection Primary auditory cortexA1	0.1	50	0.8900011970578502	CMC
seurat	Dissection Primary auditory cortexA1	0.1	100	0.8926371952174691	CMC
seurat	Dissection Primary auditory cortexA1	0.1	500	0.8942773251396907	CMC
seurat	Dissection Primary auditory cortexA1	0.15	50	0.8900011970578502	CMC
seurat	Dissection Primary auditory cortexA1	0.15	100	0.8926371952174691	CMC
seurat	Dissection Primary auditory cortexA1	0.15	500	0.8942773251396908	CMC
seurat	Dissection Primary auditory cortexA1	0.2	50	0.8900011970578502	CMC
seurat	Dissection Primary auditory cortexA1	0.2	100	0.8926371952174691	CMC
seurat	Dissection Primary auditory cortexA1	0.2	500	0.8942773251396908	CMC
seurat	Dissection Primary auditory cortexA1	0.25	50	0.8900011970578502	CMC
seurat	Dissection Primary auditory cortexA1	0.25	100	0.8926371952174691	CMC
seurat	Dissection Primary auditory cortexA1	0.25	500	0.9040597335177701	CMC
seurat	Dissection Primary auditory cortexA1	0.5	50	0.8860953195593971	CMC
seurat	Dissection Primary auditory cortexA1	0.5	100	0.8885687812911864	CMC
seurat	Dissection Primary auditory cortexA1	0.75	50	0.8143226735109584	CMC
seurat	Dissection Primary auditory cortexA1	0.75	100	0.7901983168565835	CMC
seurat	Dissection Primary somatosensory cortex S1	0.0	50	0.8862606991715778	CMC
seurat	Dissection Primary somatosensory cortex S1	0.0	100	0.8921017414471314	CMC
seurat	Dissection Primary somatosensory cortex S1	0.0	500	0.8921493356745765	CMC
seurat	Dissection Primary somatosensory cortex S1	0.05	50	0.8862606991715778	CMC
seurat	Dissection Primary somatosensory cortex S1	0.05	100	0.8921017414471314	CMC
seurat	Dissection Primary somatosensory cortex S1	0.05	500	0.8921493356745765	CMC
seurat	Dissection Primary somatosensory cortex S1	0.1	50	0.8862606991715778	CMC
seurat	Dissection Primary somatosensory cortex S1	0.1	100	0.8921017414471315	CMC
seurat	Dissection Primary somatosensory cortex S1	0.1	500	0.8921493356745765	CMC
seurat	Dissection Primary somatosensory cortex S1	0.15	50	0.8862606991715778	CMC
seurat	Dissection Primary somatosensory cortex S1	0.15	100	0.8921017414471314	CMC
seurat	Dissection Primary somatosensory cortex S1	0.15	500	0.8921493356745765	CMC
seurat	Dissection Primary somatosensory cortex S1	0.2	50	0.8861854186103534	CMC
seurat	Dissection Primary somatosensory cortex S1	0.2	100	0.8921360326716211	CMC
seurat	Dissection Primary somatosensory cortex S1	0.2	500	0.8921493356745763	CMC
seurat	Dissection Primary somatosensory cortex S1	0.25	50	0.8861026569011695	CMC
seurat	Dissection Primary somatosensory cortex S1	0.25	100	0.8922191184114172	CMC
