"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0103666570765429	0.00116390021961804	0.00831469202253993	0.0129184254544421
0.05	"seurat"	0.0103138970776278	0.0011204772703202	0.0083317423431562	0.0127615459019453
0.1	"seurat"	0.0102614028108992	0.00108499621080053	0.00833678221112765	0.0126246827544555
0.15	"seurat"	0.010209172966236	0.00105797150541313	0.00832877735427231	0.0125087521503773
0.2	"seurat"	0.0101572062396893	0.001039778574773	0.00830695998265288	0.0124144070984533
0.25	"seurat"	0.010105501333456	0.00103060423955549	0.00827092543675951	0.0123419407739393
0.5	"seurat"	0.00985085911081936	0.00111141524963698	0.00789253250807275	0.0122890746492274
0.75	"seurat"	0.00960257121407568	0.00134427887852419	0.00729337334968598	0.0126335931608993
0	"scvi"	0.00865217322902378	0.000987184239830066	0.00691501559457513	0.0108209762569258
0.05	"scvi"	0.00865217175553708	0.00095547197631043	0.00696501925029125	0.0107435855471762
0.1	"scvi"	0.00865217028205062	0.000930059608218351	0.00700534801166179	0.0106819641724271
0.15	"scvi"	0.0086521688085644	0.000911474213281024	0.00703498888186461	0.0106371183110383
0.2	"scvi"	0.00865216733507844	0.000900138757947237	0.00705312774706127	0.0106098572066452
0.25	"scvi"	0.00865216586159273	0.000896328336727201	0.00705923460262823	0.01060070794094
0.5	"scvi"	0.0086521584941679	0.000987182832040023	0.00691500339097826	0.0108209585025136
0.75	"scvi"	0.00865215112674929	0.0012197980816497	0.00655893848110562	0.0114057198101375
