"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.226235285516622	0.106612769820689	0.0813318921206083	0.491251418444129
0.05	"seurat"	0.221125606046131	0.10482782460242	0.0792142485280667	0.483714111970987
0.1	"seurat"	0.216099101404944	0.103058762892932	0.0771332802504954	0.476232671096491
0.15	"seurat"	0.211155880225827	0.101306334850973	0.0750890069342252	0.468810332169501
0.2	"seurat"	0.206295976665226	0.0995712281040382	0.0730814295731613	0.461450161138124
0.25	"seurat"	0.201519352822435	0.0978540695448339	0.0711105302034426	0.454155051235975
0.5	"seurat"	0.17887937548883	0.089555439325013	0.0618042185319737	0.418744463288443
0.75	"seurat"	0.158278729487594	0.0817682247195233	0.0534009425080096	0.385294468217442
0	"scvi"	0.338240053216486	0.136214501177534	0.134132866888713	0.627757072924999
0.05	"scvi"	0.283540866935518	0.123564167413569	0.107155159328503	0.566161015300491
0.1	"scvi"	0.234552196521205	0.109187058620817	0.0850397148624087	0.502549109165688
0.15	"scvi"	0.191762114736578	0.0942739804139533	0.0671207326534662	0.438951406175502
0.2	"scvi"	0.155195616046176	0.0797888434495606	0.0527401540136993	0.37739001008377
0.25	"scvi"	0.124527553528847	0.066400872708834	0.0412886544116208	0.319630353515183
0.5	"scvi"	0.0380769136865853	0.0225096381212943	0.0117176642008517	0.116728519186785
0.75	"scvi"	0.0108958678038538	0.0067347005885393	0.00322288901744044	0.0361735526751849
