"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.419690309853305	0.0282068358439747	0.365608186288001	0.475772707415425
0.05	"seurat"	0.418754838377769	0.0278648313113814	0.365323326466205	0.474162763104989
0.1	"seurat"	0.417819950748189	0.0275912332852468	0.36491117917672	0.472690345869246
0.15	"seurat"	0.416885653312175	0.0273878296034522	0.364368359502859	0.471359192114908
0.2	"seurat"	0.41595195240062	0.0272559226121214	0.363692444152153	0.470172072743905
0.25	"seurat"	0.415018854327531	0.0271962772454361	0.362882073441921	0.469130691010496
0.5	"seurat"	0.410362626327353	0.027968807656049	0.356844793795205	0.466090165905823
0.75	"seurat"	0.405722406402459	0.0303554814035172	0.347849676381252	0.466338491280004
0	"scvi"	0.312483235564046	0.0248982702851901	0.265856342726313	0.363241593834764
0.05	"scvi"	0.303738292463072	0.024247205224987	0.258392096872241	0.353251821473469
0.1	"scvi"	0.295133023167175	0.0236500538939804	0.250965733063009	0.343508584839547
0.15	"scvi"	0.286671172902806	0.0231067058571888	0.24358212316548	0.334016713864853
0.2	"scvi"	0.278356125927521	0.0226164024219311	0.236246920750156	0.324779265844392
0.25	"scvi"	0.270190907486246	0.0221777492059443	0.228966537437858	0.315797549517873
0.5	"scvi"	0.231693560351122	0.0206717210098193	0.193653764256536	0.27466037239112
0.75	"scvi"	0.197199261101806	0.0199862991352845	0.160919495480156	0.239325454192633
