"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.459921815224642	0.0199702384742929	0.42110098149263	0.499235144237142
0.05	"seurat"	0.449391926669328	0.0197153098353209	0.411125522265913	0.488266842982288
0.1	"seurat"	0.438907199044971	0.0194848116560753	0.401145855876061	0.477389519050753
0.15	"seurat"	0.42847673064683	0.0192797059455537	0.391169799124125	0.466614783133406
0.2	"seurat"	0.418109428595192	0.019100536192183	0.381205779771505	0.455953226307364
0.25	"seurat"	0.407813979339148	0.0189474141775187	0.371262825776422	0.445414356608668
0.5	"seurat"	0.357699747554225	0.0185473119719666	0.32221572700692	0.394815190457539
0.75	"seurat"	0.310514685564209	0.018601006226789	0.27527471725213	0.348099108221423
0	"scvi"	0.663966107178663	0.0180196460755674	0.627779576250492	0.698325195803827
0.05	"scvi"	0.604226894881742	0.0191125134223059	0.56621896356651	0.641015958869923
0.1	"scvi"	0.541205912713053	0.0196811919008757	0.502455993976241	0.579463790933668
0.15	"scvi"	0.4768385745573	0.0196549618899293	0.438523429242597	0.51542827532403
0.2	"scvi"	0.41323149127934	0.0190349004480892	0.376481812288411	0.450973862570688
0.25	"scvi"	0.352393956713707	0.0178940636515491	0.318161403042957	0.388212659222121
0.5	"scvi"	0.130325402628231	0.00915582699107519	0.113403741857826	0.149346714830135
0.75	"scvi"	0.0396336400554363	0.00333033573807069	0.0335968478427505	0.0467027228715519
