"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.789781514423754	0.0117823368661021	0.765758687416193	0.811945687823946
0.05	"seurat"	0.788121632651952	0.011835098654715	0.763998219322203	0.810391188633632
0.1	"seurat"	0.786452188299751	0.0118922702766661	0.762218924242837	0.808835144279873
0.15	"seurat"	0.784773182163747	0.0119539361332289	0.760420639754025	0.807277720350632
0.2	"seurat"	0.783084616005338	0.0120201754660112	0.7586032149601	0.805719073679712
0.25	"seurat"	0.781386492561489	0.0120910621371174	0.75676651094549	0.80415935193211
0.5	"seurat"	0.772752681475715	0.0125173929138855	0.747289823378616	0.796349103811931
0.75	"seurat"	0.763880928042712	0.0130676521271673	0.737317714539417	0.788528410886678
0	"scvi"	0.821624711801412	0.0104084517554728	0.800304156346396	0.841120872421254
0.05	"scvi"	0.804699030831459	0.0111429645199326	0.781931501691098	0.825619619126836
0.1	"scvi"	0.786584472398474	0.0118879446608481	0.762359479655714	0.80895881152503
0.15	"scvi"	0.767275666181309	0.0126354324197742	0.741599708350653	0.791118935515085
0.2	"scvi"	0.746782277218242	0.0133763107744265	0.719680969846662	0.77209317015632
0.25	"scvi"	0.725130756275363	0.014100429319872	0.696650632503213	0.751889301943213
0.5	"scvi"	0.601739646606356	0.0170728607266434	0.567850622818442	0.634680813958735
0.75	"scvi"	0.463908223159492	0.0180292755604004	0.428810046126889	0.499367629570767
