"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.693904987502606	0.0140292044566141	0.665703677264233	0.720725291335796
0.05	"seurat"	0.662997660974159	0.0133313754630096	0.636357142575774	0.688641418923635
0.1	"seurat"	0.630630750268812	0.0125638441467765	0.605652458515373	0.654928327156463
0.15	"seurat"	0.597044565141771	0.0118106786905528	0.573665907884027	0.619990447784208
0.2	"seurat"	0.562522998858986	0.0111763558784156	0.540481444486413	0.584320422935576
0.25	"seurat"	0.527385063245574	0.0107693136243464	0.506214079356287	0.548458013555412
0.5	"seurat"	0.354540580680317	0.0128719116089483	0.329703787596022	0.380187143687254
0.75	"seurat"	0.212833597018745	0.0152206140287484	0.184489749770781	0.244227914052494
0	"scvi"	0.602907104138825	0.0171794402012492	0.56875437914206	0.636085700730751
0.05	"scvi"	0.502017169610424	0.0148271199996967	0.472945307472603	0.531075399060998
0.1	"scvi"	0.400962705947222	0.0118208253145423	0.378002101226555	0.424366449254794
0.15	"scvi"	0.307681789255221	0.00919268378209107	0.289940938822977	0.326009766381522
0.2	"scvi"	0.227847811470823	0.00754396432260874	0.213382780148273	0.242990510397328
0.25	"scvi"	0.163826537591706	0.00664196138374216	0.151205107700493	0.17728146172177
0.5	"scvi"	0.0246589158988621	0.00273703904843824	0.0198212069503953	0.0306404419473207
0.75	"scvi"	0.00325186480435858	0.000623046941910366	0.00223227307385294	0.00473494552374591
