key	method_display	reference	subsample_ref	mean_f1	n_celltypes	total_duration_hrs	total_memory_gb	pareto
subclass	Seurat	Single-nucleus transcriptome data from the dlPFC	500	0.8557295583589887	19	0.13221802322962	0.03134765625	FALSE
subclass	scVI RF	Dissection Angular gyrus AnG	500	0.8549851136802978	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	Seurat	Dissection Primary visual cortexV1	100	0.8545536493759708	18	0.09700348264085998	0.03926669034090909	FALSE
subclass	scVI RF	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.852994816030851	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	Dissection Anterior cingulate cortex ACC	100	0.8516498176427038	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	Dissection Primary somatosensory cortex S1	500	0.8512268362255478	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI kNN	Dissection Primary auditory cortexA1	100	0.8507123753085287	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI kNN	Dissection Angular gyrus AnG	100	0.8498581788864592	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI kNN	whole cortex	500	0.8483234400159025	21	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI kNN	Dissection Primary somatosensory cortex S1	100	0.8460546379576144	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	Dissection Primary auditory cortexA1	500	0.8460326577268421	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI kNN	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.8457983360702465	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI kNN	Single-nucleus transcriptome data from the dlPFC	100	0.8456199537412347	19	0.07071858511198385	0.02061348335749331	FALSE
subclass	Seurat	Single-nucleus transcriptome data from the dlPFC	100	0.8450710770636599	19	0.09700348264085998	0.03926669034090909	FALSE
subclass	scVI RF	Dissection Angular gyrus AnG	100	0.8444639413163882	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	Dissection Anterior cingulate cortex ACC	500	0.843833496017626	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI RF	Dissection Primary visual cortexV1	100	0.8437841690982782	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	Dissection Primary auditory cortexA1	100	0.8429205423567657	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI kNN	Single-nucleus transcriptome data from the dlPFC	500	0.8402018816877457	19	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI kNN	Dissection Angular gyrus AnG	500	0.8401933526478668	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI RF	Dissection Primary somatosensory cortex S1	100	0.8399211208412835	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	Single-nucleus transcriptome data from the dlPFC	500	0.8393727553453579	19	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI kNN	Dissection Primary auditory cortexA1	500	0.8379852153763719	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI kNN	Dissection Anterior cingulate cortex ACC	500	0.8374328209722185	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI kNN	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.8357790913726195	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	whole cortex	500	0.8356028877937492	21	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI kNN	Dissection Anterior cingulate cortex ACC	100	0.8343029770188746	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	whole cortex	100	0.8329729740403654	21	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	Dissection Primary visual cortexV1	500	0.8326073797200161	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI RF	Single-nucleus transcriptome data from the dlPFC	100	0.8325247202957923	19	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI kNN	Dissection Primary visual cortexV1	100	0.8279929700033023	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI kNN	Dissection Primary visual cortexV1	500	0.8270630369169167	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	Seurat	Human Multiple Cortical Areas SMART-seq	500	0.8264840024859199	17	0.13221802322962	0.03134765625	FALSE
subclass	scVI kNN	whole cortex	100	0.8189461310235057	21	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	Human Multiple Cortical Areas SMART-seq	100	0.7880474326979298	17	0.07071858511198385	0.02061348335749331	FALSE
subclass	Seurat	whole cortex	500	0.7780156748065308	21	0.13221802322962	0.03134765625	FALSE
subclass	scVI RF	Human Multiple Cortical Areas SMART-seq	500	0.7693759838375079	17	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI RF	Dissection Dorsolateral prefrontal cortex DFC	100	0.7624034051938777	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI kNN	Human Multiple Cortical Areas SMART-seq	500	0.7435657934087975	17	0.06424842734886779	0.02061348335749331	TRUE
subclass	scVI kNN	Human Multiple Cortical Areas SMART-seq	100	0.7409302701755397	17	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI RF	Dissection Dorsolateral prefrontal cortex DFC	500	0.7347409333532301	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	Seurat	whole cortex	100	0.7332606246860215	21	0.09700348264085998	0.03926669034090909	FALSE
subclass	Seurat	Dissection Dorsolateral prefrontal cortex DFC	100	0.7320660222149608	18	0.09700348264085998	0.03926669034090909	FALSE
subclass	scVI kNN	Dissection Dorsolateral prefrontal cortex DFC	100	0.7246930200383688	18	0.07071858511198385	0.02061348335749331	FALSE
subclass	scVI kNN	Dissection Dorsolateral prefrontal cortex DFC	500	0.7066785446962713	18	0.06424842734886779	0.02061348335749331	TRUE
subclass	Seurat	Dissection Dorsolateral prefrontal cortex DFC	500	0.6857248080708946	18	0.13221802322962	0.03134765625	FALSE
class	Seurat	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.9169651883854113	14	0.09700348264085998	0.03926669034090909	TRUE
class	Seurat	Dissection Anterior cingulate cortex ACC	500	0.9148835786997401	14	0.13221802322962	0.03134765625	FALSE
class	Seurat	Dissection Primary auditory cortexA1	500	0.9140437792801829	14	0.13221802322962	0.03134765625	FALSE
class	Seurat	Dissection Primary somatosensory cortex S1	500	0.9140020744419153	14	0.13221802322962	0.03134765625	FALSE
class	Seurat	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	500	0.9135747130120639	14	0.13221802322962	0.03134765625	FALSE
class	Seurat	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.912106182651026	14	0.09700348264085998	0.03926669034090909	TRUE
class	Seurat	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	500	0.9118526064005041	14	0.13221802322962	0.03134765625	FALSE
class	Seurat	Dissection Primary visual cortexV1	500	0.9104675155169506	14	0.13221802322962	0.03134765625	FALSE
class	Seurat	Dissection Angular gyrus AnG	500	0.9104643551560266	14	0.13221802322962	0.03134765625	FALSE
class	scVI RF	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	500	0.9052524797641969	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI RF	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	500	0.9049747130249969	14	0.06424842734886779	0.02061348335749331	TRUE
class	Seurat	Dissection Angular gyrus AnG	100	0.9046883226683258	14	0.09700348264085998	0.03926669034090909	FALSE
class	Seurat	Dissection Primary auditory cortexA1	100	0.9039861812322767	14	0.09700348264085998	0.03926669034090909	FALSE
class	Seurat	Dissection Primary visual cortexV1	100	0.9036407804134353	14	0.09700348264085998	0.03926669034090909	FALSE
class	scVI RF	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.9030161840975841	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI kNN	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	500	0.9023829816797303	14	0.06424842734886779	0.02061348335749331	TRUE
class	Seurat	Dissection Anterior cingulate cortex ACC	100	0.901481812918474	14	0.09700348264085998	0.03926669034090909	FALSE
class	Seurat	Dissection Primary somatosensory cortex S1	100	0.90146858404139385	14	0.09700348264085998	0.03926669034090909	FALSE
class	scVI RF	Dissection Angular gyrus AnG	500	0.901172264190456	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI kNN	Dissection Primary somatosensory cortex S1	500	0.9011502495390125	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI kNN	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	500	0.9006025407824668	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI RF	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.8997858194229833	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI RF	Dissection Primary somatosensory cortex S1	500	0.899724183123223	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI kNN	Dissection Angular gyrus AnG	500	0.8982635502921142	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI RF	Dissection Primary auditory cortexA1	100	0.8973953668052377	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI RF	Dissection Anterior cingulate cortex ACC	500	0.8971917862874332	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI RF	Dissection Primary auditory cortexA1	500	0.8958473883375709	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI RF	Dissection Anterior cingulate cortex ACC	100	0.8948013698696886	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI RF	Dissection Primary visual cortexV1	100	0.8947387372847366	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI RF	Dissection Angular gyrus AnG	100	0.8930122113967144	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI RF	Dissection Primary somatosensory cortex S1	100	0.8925526267317285	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI kNN	Dissection Primary auditory cortexA1	500	0.8924063948486431	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI kNN	Dissection Primary visual cortexV1	500	0.8877038801198694	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI RF	Dissection Primary visual cortexV1	500	0.8869349522840491	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI kNN	Dissection Primary somatosensory cortex S1	100	0.8855325282975196	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI kNN	Dissection Anterior cingulate cortex ACC	500	0.8853109647485468	14	0.06424842734886779	0.02061348335749331	TRUE
class	scVI kNN	Dissection Primary auditory cortexA1	100	0.8820083419075945	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI kNN	Dissection Angular gyrus AnG	100	0.8819569142178246	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI kNN	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.8818359422612249	14	0.07071858511198385	0.02061348335749331	FALSE
class	Seurat	Single-nucleus transcriptome data from the dlPFC	100	0.8809490817956246	13	0.09700348264085998	0.03926669034090909	FALSE
class	scVI RF	whole cortex	500	0.8787312670411739	15	0.06424842734886779	0.02061348335749331	TRUE
class	Seurat	Single-nucleus transcriptome data from the dlPFC	500	0.8767004124005273	13	0.13221802322962	0.03134765625	FALSE
class	scVI kNN	Single-nucleus transcriptome data from the dlPFC	500	0.8738982509574063	13	0.06424842734886779	0.02061348335749331	TRUE
class	scVI kNN	whole cortex	500	0.8714744833911774	15	0.06424842734886779	0.02061348335749331	TRUE
class	scVI kNN	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.8694178736703349	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI RF	whole cortex	100	0.8673159429741154	15	0.07071858511198385	0.02061348335749331	FALSE
class	scVI RF	Human Multiple Cortical Areas SMART-seq	100	0.8670285276067515	12	0.07071858511198385	0.02061348335749331	FALSE
class	scVI RF	Single-nucleus transcriptome data from the dlPFC	100	0.8669255107886965	13	0.07071858511198385	0.02061348335749331	FALSE
class	scVI kNN	Dissection Anterior cingulate cortex ACC	100	0.865517358887987	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI RF	Single-nucleus transcriptome data from the dlPFC	500	0.8612172666108201	13	0.06424842734886779	0.02061348335749331	TRUE
class	scVI kNN	Dissection Primary visual cortexV1	100	0.8582844396305104	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI kNN	Single-nucleus transcriptome data from the dlPFC	100	0.8574385646565428	13	0.07071858511198385	0.02061348335749331	FALSE
class	Seurat	Human Multiple Cortical Areas SMART-seq	100	0.8562897705036308	12	0.09700348264085998	0.03926669034090909	FALSE
class	scVI RF	Human Multiple Cortical Areas SMART-seq	500	0.8542796706424598	12	0.06424842734886779	0.02061348335749331	TRUE
class	scVI RF	Dissection Dorsolateral prefrontal cortex DFC	100	0.8452658523445966	14	0.07071858511198385	0.02061348335749331	FALSE
class	Seurat	whole cortex	100	0.8401389850786599	15	0.09700348264085998	0.03926669034090909	FALSE
class	scVI kNN	whole cortex	100	0.8374339478620316	15	0.07071858511198385	0.02061348335749331	FALSE
class	Seurat	whole cortex	500	0.8359343564174717	15	0.13221802322962	0.03134765625	FALSE
class	scVI kNN	Human Multiple Cortical Areas SMART-seq	500	0.827632181976216	12	0.06424842734886779	0.02061348335749331	TRUE
class	Seurat	Human Multiple Cortical Areas SMART-seq	500	0.8219646132613544	12	0.13221802322962	0.03134765625	FALSE
class	scVI RF	Dissection Dorsolateral prefrontal cortex DFC	500	0.8054928752930235	14	0.06424842734886779	0.02061348335749331	TRUE
class	Seurat	Dissection Dorsolateral prefrontal cortex DFC	100	0.7931925662752222	14	0.09700348264085998	0.03926669034090909	FALSE
class	scVI kNN	Human Multiple Cortical Areas SMART-seq	100	0.7931565635494107	12	0.07071858511198385	0.02061348335749331	FALSE
class	scVI kNN	Dissection Dorsolateral prefrontal cortex DFC	100	0.7909737397649574	14	0.07071858511198385	0.02061348335749331	FALSE
class	scVI kNN	Dissection Dorsolateral prefrontal cortex DFC	500	0.7681725034876438	14	0.06424842734886779	0.02061348335749331	TRUE
class	Seurat	Dissection Dorsolateral prefrontal cortex DFC	500	0.7326708527616852	14	0.13221802322962	0.03134765625	FALSE
family	Seurat	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.9481609396278198	7	0.09700348264085998	0.03926669034090909	TRUE
family	Seurat	Dissection Primary auditory cortexA1	100	0.946683451305181	7	0.09700348264085998	0.03926669034090909	TRUE
family	scVI RF	Dissection Angular gyrus AnG	500	0.9461773554536715	7	0.06424842734886779	0.02061348335749331	TRUE
family	Seurat	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.9461360328808163	7	0.09700348264085998	0.03926669034090909	FALSE
family	Seurat	Dissection Primary visual cortexV1	100	0.9458724494174865	7	0.09700348264085998	0.03926669034090909	FALSE
family	Seurat	Dissection Anterior cingulate cortex ACC	500	0.9457708096360344	7	0.13221802322962	0.03134765625	FALSE
family	Seurat	Dissection Angular gyrus AnG	100	0.945544255238178	7	0.09700348264085998	0.03926669034090909	FALSE
family	scVI kNN	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	500	0.9448107285815719	7	0.06424842734886779	0.02061348335749331	TRUE
family	Seurat	Dissection Primary auditory cortexA1	500	0.9445520311031445	7	0.13221802322962	0.03134765625	FALSE
family	Seurat	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	500	0.9445149564990296	7	0.13221802322962	0.03134765625	FALSE
family	scVI kNN	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	500	0.9442049647014327	7	0.06424842734886779	0.02061348335749331	TRUE
family	Seurat	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	500	0.9441234057167612	7	0.13221802322962	0.03134765625	FALSE
family	Seurat	Dissection Primary somatosensory cortex S1	100	0.9439860201394288	7	0.09700348264085998	0.03926669034090909	FALSE
family	Seurat	Dissection Anterior cingulate cortex ACC	100	0.9436069178293385	7	0.09700348264085998	0.03926669034090909	FALSE
family	Seurat	Dissection Primary somatosensory cortex S1	500	0.943365463406274	7	0.13221802322962	0.03134765625	FALSE
family	scVI RF	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	500	0.9431178216601682	7	0.06424842734886779	0.02061348335749331	TRUE
family	Seurat	Dissection Angular gyrus AnG	500	0.9425170938079896	7	0.13221802322962	0.03134765625	FALSE
family	Seurat	Human Multiple Cortical Areas SMART-seq	100	0.9424443062064771	7	0.09700348264085998	0.03926669034090909	FALSE
family	scVI kNN	Dissection Angular gyrus AnG	100	0.9417325763700708	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	Dissection Primary auditory cortexA1	100	0.9416121414342173	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI kNN	Dissection Primary auditory cortexA1	100	0.9413006032054972	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.9409326664155774	7	0.07071858511198385	0.02061348335749331	FALSE
family	Seurat	Dissection Primary visual cortexV1	500	0.9409049400417141	7	0.13221802322962	0.03134765625	FALSE
family	scVI RF	Dissection Primary somatosensory cortex S1	500	0.9406067185877891	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI kNN	Dissection Primary somatosensory cortex S1	500	0.940568405297237	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI kNN	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.9399641750164083	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	500	0.9399062095367627	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI kNN	Dissection Primary auditory cortexA1	500	0.9398340831504911	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI RF	Dissection Anterior cingulate cortex ACC	500	0.9393571153401817	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI RF	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.939302545957171	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	Dissection Primary somatosensory cortex S1	100	0.938603037670349	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI kNN	Dissection Angular gyrus AnG	500	0.9385726352513836	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI RF	Dissection Anterior cingulate cortex ACC	100	0.937792185662026	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI kNN	Dissection Primary somatosensory cortex S1	100	0.9368727499056428	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI kNN	Dissection Primary visual cortexV1	100	0.9363905573565713	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	Dissection Primary auditory cortexA1	500	0.9363679241824905	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI RF	Dissection Primary visual cortexV1	100	0.9362785103318025	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI kNN	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.9351932453441473	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	Dissection Angular gyrus AnG	100	0.9346273002472757	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI kNN	Dissection Anterior cingulate cortex ACC	100	0.9329388284624759	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI kNN	Dissection Primary visual cortexV1	500	0.9327037532690248	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI RF	Dissection Primary visual cortexV1	500	0.9324843838959033	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI kNN	Dissection Anterior cingulate cortex ACC	500	0.9323088221565636	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI RF	Human Multiple Cortical Areas SMART-seq	100	0.9276286299374173	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	Human Multiple Cortical Areas SMART-seq	500	0.9102835522856753	7	0.06424842734886779	0.02061348335749331	TRUE
family	Seurat	Human Multiple Cortical Areas SMART-seq	500	0.9060550876592391	7	0.13221802322962	0.03134765625	FALSE
family	scVI kNN	Human Multiple Cortical Areas SMART-seq	100	0.8921207285349811	7	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	whole cortex	500	0.8919433626767254	8	0.06424842734886779	0.02061348335749331	TRUE
family	scVI kNN	Single-nucleus transcriptome data from the dlPFC	500	0.8887944567508956	8	0.06424842734886779	0.02061348335749331	TRUE
family	scVI kNN	Human Multiple Cortical Areas SMART-seq	500	0.8849877502936289	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI RF	Single-nucleus transcriptome data from the dlPFC	100	0.8823688514049206	8	0.07071858511198385	0.02061348335749331	FALSE
family	Seurat	Single-nucleus transcriptome data from the dlPFC	100	0.8816129813695955	8	0.09700348264085998	0.03926669034090909	FALSE
family	scVI kNN	whole cortex	500	0.8801654077234594	8	0.06424842734886779	0.02061348335749331	TRUE
family	scVI kNN	Single-nucleus transcriptome data from the dlPFC	100	0.8768848941992129	8	0.07071858511198385	0.02061348335749331	FALSE
family	Seurat	Single-nucleus transcriptome data from the dlPFC	500	0.8764875186441498	8	0.13221802322962	0.03134765625	FALSE
family	scVI RF	whole cortex	100	0.876227295255093	8	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	Single-nucleus transcriptome data from the dlPFC	500	0.869231472972683	8	0.06424842734886779	0.02061348335749331	TRUE
family	scVI kNN	whole cortex	100	0.8650171616814825	8	0.07071858511198385	0.02061348335749331	FALSE
family	scVI RF	Dissection Dorsolateral prefrontal cortex DFC	100	0.8558111662064014	7	0.07071858511198385	0.02061348335749331	FALSE
family	Seurat	whole cortex	100	0.8164784788218656	8	0.09700348264085998	0.03926669034090909	FALSE
family	Seurat	whole cortex	500	0.8029887711942773	8	0.13221802322962	0.03134765625	FALSE
family	scVI RF	Dissection Dorsolateral prefrontal cortex DFC	500	0.7995213682262285	7	0.06424842734886779	0.02061348335749331	TRUE
family	scVI kNN	Dissection Dorsolateral prefrontal cortex DFC	100	0.7396795862540252	7	0.07071858511198385	0.02061348335749331	FALSE
family	Seurat	Dissection Dorsolateral prefrontal cortex DFC	100	0.7353678850135907	7	0.09700348264085998	0.03926669034090909	FALSE
family	scVI kNN	Dissection Dorsolateral prefrontal cortex DFC	500	0.6892492102378291	7	0.06424842734886779	0.02061348335749331	TRUE
family	Seurat	Dissection Dorsolateral prefrontal cortex DFC	500	0.6034371237634574	7	0.13221802322962	0.03134765625	FALSE
global	Seurat	Dissection Primary auditory cortexA1	100	0.9759229810751423	3	0.09700348264085998	0.03926669034090909	TRUE
global	Seurat	Dissection Primary visual cortexV1	100	0.9747628468566881	3	0.09700348264085998	0.03926669034090909	TRUE
global	Seurat	Dissection Angular gyrus AnG	100	0.9742888695278434	3	0.09700348264085998	0.03926669034090909	TRUE
global	Seurat	Dissection Primary somatosensory cortex S1	100	0.9736162259485175	3	0.09700348264085998	0.03926669034090909	TRUE
global	Seurat	Dissection Primary somatosensory cortex S1	500	0.9732512485505418	3	0.13221802322962	0.03134765625	FALSE
global	Seurat	Dissection Primary auditory cortexA1	500	0.973061975022286	3	0.13221802322962	0.03134765625	FALSE
global	Seurat	Dissection Angular gyrus AnG	500	0.9726718179235978	3	0.13221802322962	0.03134765625	FALSE
global	Seurat	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.9720368319311252	3	0.09700348264085998	0.03926669034090909	TRUE
global	Seurat	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.9719668080067498	3	0.09700348264085998	0.03926669034090909	TRUE
global	Seurat	Dissection Anterior cingulate cortex ACC	100	0.9716678600632636	3	0.09700348264085998	0.03926669034090909	TRUE
global	Seurat	Single-nucleus transcriptome data from the dlPFC	500	0.970680352837566	3	0.13221802322962	0.03134765625	FALSE
global	Seurat	Dissection Anterior cingulate cortex ACC	500	0.9705058066843091	3	0.13221802322962	0.03134765625	FALSE
global	scVI RF	Human Multiple Cortical Areas SMART-seq	100	0.9699418587152483	3	0.07071858511198385	0.02061348335749331	TRUE
global	Seurat	Dissection Primary visual cortexV1	500	0.9693978247609131	3	0.13221802322962	0.03134765625	FALSE
global	scVI RF	Human Multiple Cortical Areas SMART-seq	500	0.9687301483026273	3	0.06424842734886779	0.02061348335749331	TRUE
global	Seurat	Single-nucleus transcriptome data from the dlPFC	100	0.9683473126115371	3	0.09700348264085998	0.03926669034090909	FALSE
