"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.856478567515878	0.0212324539128016	0.809656473708981	0.893300851993398
0.05	"seurat"	0.854552107746091	0.0214473629388097	0.80729619623643	0.89177320384272
0.1	"seurat"	0.852604239607223	0.0216679251961834	0.804901926630313	0.890233700078985
0.15	"seurat"	0.850634844771531	0.0218942783696936	0.802473272012643	0.888682467712435
0.2	"seurat"	0.848643807567978	0.0221265580755151	0.800009848537332	0.887119633722535
0.25	"seurat"	0.846631015083873	0.0223648975869225	0.797511282139698	0.885545324701014
0.5	"seurat"	0.836236977612355	0.0236519590110382	0.784478992095354	0.877506014574649
0.75	"seurat"	0.825283889546086	0.0251087000411112	0.770518923414613	0.869198016908015
0	"scvi"	0.819333843385104	0.0255728535302013	0.763726059423365	0.864181596393868
0.05	"scvi"	0.789562495870292	0.0286660328649468	0.727925245993236	0.840299614925832
0.1	"scvi"	0.756344167072529	0.0317601417617477	0.688890672754329	0.813139665907935
0.15	"scvi"	0.719743440780008	0.0347344459670505	0.646951771482873	0.782570885834842
0.2	"scvi"	0.67997107716821	0.0374507329703776	0.602599430775057	0.748564307943458
0.25	"scvi"	0.637397994537118	0.0397638814162385	0.556473148432994	0.711219923234022
0.5	"scvi"	0.40524351827986	0.0415663604936317	0.327018879391077	0.488594881126911
0.75	"scvi"	0.208925207425726	0.0287558587653016	0.158098213578702	0.270835949065593
