"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.542244228960295	0.0629343905434906	0.418830548200825	0.66068255353751
0.05	"seurat"	0.533084875098507	0.063094804466845	0.409916848272653	0.652347832575524
0.1	"seurat"	0.523903164230762	0.0632173265927501	0.401053557463364	0.643926724200583
0.15	"seurat"	0.514705266926678	0.0633016491687961	0.39224619441743	0.635423721910903
0.2	"seurat"	0.505497397527195	0.0633475601570081	0.383500146107399	0.626843507205736
0.25	"seurat"	0.496285797397355	0.0633549443953319	0.374820655053237	0.618190940306221
0.5	"seurat"	0.450390044139438	0.0628167491567188	0.332593485675631	0.57402409269786
0.75	"seurat"	0.405323346563493	0.0613534041107753	0.292714871833602	0.52886026240371
0	"scvi"	0.589160014766664	0.0613712731142113	0.465937208053561	0.70212772867389
0.05	"scvi"	0.572616920831032	0.0620354924646947	0.449100561844533	0.687697724250984
0.1	"scvi"	0.555909803963498	0.06256964718862	0.432371355151127	0.672901875635284
0.15	"scvi"	0.539075294430437	0.0629690252167898	0.415786663551524	0.657761608494663
0.2	"scvi"	0.522151174292983	0.0632300658540879	0.399382306266311	0.642300947776653
0.25	"scvi"	0.505176043701225	0.0633504273015935	0.383192546490017	0.626546417029585
0.5	"scvi"	0.42089895605192	0.0618490091514337	0.306521671496826	0.544448149012344
0.75	"scvi"	0.340992759566975	0.0571902914234967	0.239086187080727	0.460072555882041
