"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.754084448928662	0.00670116253340837	Inf	1	-31.7618063136166	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary auditory cortexA1 scvi"	0.392143341736481	0.0042958859813218	Inf	1	-85.4529893051195	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.382213967692666	0.00420770341104967	Inf	1	-87.3644573049797	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary visual cortexV1 scvi"	0.511859589081139	0.00554382872131467	Inf	1	-61.8336006289985	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	0.993815905957191	0.0103946648120287	Inf	1	-0.593086271273834	0.999999997741935
"Dissection Dorsolateral prefrontal cortex DFC scvi / whole cortex scvi"	0.345123248520426	0.00382582886388552	Inf	1	-95.9689134870768	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.417738978037875	0.00354905076511486	Inf	1	-102.744015165831	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.34166856263921	0.00376539982977893	Inf	1	-97.4458789836364	0
"Dissection Primary auditory cortexA1 scvi / Dissection Primary somatosensory cortex S1 scvi"	0.974679223164043	0.00871366481211516	Inf	1	-2.86876601515193	0.309354376949047
"Dissection Primary auditory cortexA1 scvi / Dissection Primary visual cortexV1 scvi"	1.30528695658718	0.0114342998830548	Inf	1	30.4136106817257	0
"Dissection Primary auditory cortexA1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.53431793985433	0.0212521244554435	Inf	1	110.893593647872	0
"Dissection Primary auditory cortexA1 scvi / whole cortex scvi"	0.880094628133064	0.00793729271141795	Inf	1	-14.1623642252259	0
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.06527112302367	0.012149628583372	Inf	1	5.54390548600138	5.52684498222877e-06
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.87128487538827	0.00778115832971931	Inf	1	-15.428436767196	0
"Dissection Primary somatosensory cortex S1 scvi / Dissection Primary visual cortexV1 scvi"	1.33919645106408	0.0118305112507391	Inf	1	33.0618679197451	0
"Dissection Primary somatosensory cortex S1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.60015590732233	0.0220081400352958	Inf	1	112.896166432698	0
"Dissection Primary somatosensory cortex S1 scvi / whole cortex scvi"	0.902958232018187	0.00820828119441623	Inf	1	-11.2292761805997	3.99680288865056e-14
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.0929453482814	0.0125210754402603	Inf	1	7.75786686938576	1.75714998107424e-12
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.893919614455174	0.0080481682114571	Inf	1	-12.4554592475478	0
"Dissection Primary visual cortexV1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.94157915013614	0.016003792613324	Inf	1	80.4959783825396	0
"Dissection Primary visual cortexV1 scvi / whole cortex scvi"	0.674253752166627	0.00601194674980897	Inf	1	-44.2046954218083	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.816120254360725	0.00922004171114514	Inf	1	-17.9858604337787	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.667504467880643	0.00589189901345249	Inf	1	-45.7936300654717	0
"(Human Multiple Cortical Areas SMART-seq scvi) / whole cortex scvi"	0.34727080382963	0.00297089645704685	Inf	1	-123.629721209169	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.420338390172505	0.0046093544219526	Inf	1	-79.0360714968764	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.343794620906306	0.00290948335390128	Inf	1	-126.164406572475	0
"whole cortex scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.21040520981638	0.0139502277990338	Inf	1	16.5684143194683	0
"whole cortex scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.989989993731149	0.00898962436942441	Inf	1	-1.10791482909584	0.999924055585063
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.817899646913561	0.00937666685561554	Inf	1	-17.5340146025923	0
