"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.856566755964626	0.0576515573738581	0.704173764574085	0.937430937522283
0.05	"seurat"	0.843648052606511	0.0618849437318727	0.682651696433885	0.931199779496864
0.1	"seurat"	0.829796994569448	0.0662514286627761	0.660311841306322	0.924400393768759
0.15	"seurat"	0.814987977846063	0.0707226425226933	0.637227526595834	0.916991422704038
0.2	"seurat"	0.799202255938254	0.0752643684990533	0.613484980980148	0.908930587342109
0.25	"seurat"	0.782429219648477	0.0798365013007921	0.589182415113105	0.900175124752232
0.5	"seurat"	0.684103793731358	0.101382575893279	0.463342059366168	0.844524718048762
0.75	"seurat"	0.565990941103838	0.115380036174343	0.341820492501708	0.766063850704451
0	"scvi"	0.802787780585547	0.0742842063534771	0.61871109164207	0.910807850647116
0.05	"scvi"	0.751950491231037	0.0874994478362137	0.547231637618936	0.883766596298125
0.1	"scvi"	0.693019575290946	0.0997854175199759	0.473740456418393	0.849882965900123
0.15	"scvi"	0.627032338851118	0.109678789412593	0.401360807260168	0.808270472151314
0.2	"scvi"	0.555949343996685	0.115770352267752	0.333033088680627	0.758408826685038
0.25	"scvi"	0.482499819424428	0.117090812361507	0.271063038539521	0.700394511278288
0.5	"scvi"	0.175973591061801	0.0680288783356306	0.0784586154149207	0.348812997662653
0.75	"scvi"	0.0466322673126773	0.0208870126274793	0.0191026756875902	0.109410518173703
