"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.233061139955884	0.0422248328063762	0.160520393648376	0.325666413156727
0.05	"seurat"	0.229672615863598	0.0416251893634259	0.158219489799399	0.321086020734615
0.1	"seurat"	0.226318820004262	0.0410648580059568	0.155891274786949	0.316628856199222
0.15	"seurat"	0.222999820681135	0.0405432202690923	0.153537058605316	0.312294343959901
0.2	"seurat"	0.219715672286215	0.0400595388725952	0.151158335944278	0.308081604337788
0.25	"seurat"	0.216466415555946	0.0396129609016259	0.148756780694299	0.303989461904148
0.5	"seurat"	0.200744010278612	0.0378993813671727	0.136476374243995	0.285277535140995
0.75	"seurat"	0.18589262912452	0.0369307726427883	0.12395781471566	0.269261410737999
0	"scvi"	0.182933815556124	0.0355743815697579	0.123107220718062	0.263110797912067
0.05	"scvi"	0.177781801787481	0.0346224018107464	0.119631199504734	0.255979648386753
0.1	"scvi"	0.172744209020157	0.0337165650543389	0.116193202849101	0.249062252827887
0.15	"scvi"	0.167820225497011	0.0328555837825472	0.11279489702275	0.242356118015638
0.2	"scvi"	0.163008940794802	0.0320380267337736	0.109438041014278	0.235858208314964
0.25	"scvi"	0.158309351946124	0.0312623338063787	0.106124470640998	0.229564991312722
0.5	"scvi"	0.136446020150501	0.0279503169306631	0.0902730736816606	0.201017124401408
0.75	"scvi"	0.117181754542215	0.0254069116864182	0.0757872791633596	0.176859029236995
