"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.900676868687005	0.0189182032332196	0.856956671769416	0.932093182623206
0.05	"seurat"	0.899516505737851	0.0190944730269637	0.855421446687541	0.931243951540522
0.1	"seurat"	0.898344116642479	0.0192763169671343	0.853860413012565	0.930391195238341
0.15	"seurat"	0.897159612601366	0.0194638790629364	0.852273154713082	0.929535052078556
0.2	"seurat"	0.895962905008461	0.0196573021956148	0.85065925905264	0.928675658662602
0.25	"seurat"	0.894753905475576	0.0198567279162581	0.849018317094842	0.92781314950578
0.5	"seurat"	0.888521453553653	0.0209487321864607	0.840393928249205	0.923458391063652
0.75	"seurat"	0.881968615152669	0.022210943118933	0.831035072645338	0.919044206838988
0	"scvi"	0.885135511459849	0.0215000684035325	0.835823422870833	0.921035523943704
0.05	"scvi"	0.853106614411698	0.0264621893334806	0.793353590234516	0.897807289772635
0.1	"scvi"	0.814023250085285	0.0319313463054942	0.743249011235216	0.868733876102207
0.15	"scvi"	0.767376636814599	0.0376193856569518	0.685781009243751	0.83294519640403
0.2	"scvi"	0.713152966080857	0.043086182780669	0.621963530296965	0.789780511344629
0.25	"scvi"	0.652021453684576	0.0477751494586261	0.553591361582448	0.738981429443531
0.5	"scvi"	0.313003589747561	0.04541695988623	0.231453570434439	0.408031962473227
0.75	"scvi"	0.0997356324831819	0.0191596240667963	0.0679611120163346	0.144069664672244
