"cutoff"	"method"	"fit"	"se"	"lower"	"upper"
0	"seurat"	0.0819226606116271	0.0063742867835206	0.070256407134341	0.0953275008046633
0.05	"seurat"	0.081922752280503	0.00611431540599957	0.0707006930947836	0.0947444457973931
0.1	"seurat"	0.0819228439494724	0.00590420452642497	0.0710616804778649	0.0942755696621074
0.15	"seurat"	0.0819229356185352	0.00574942353871746	0.0713287181300515	0.0939315211471401
0.2	"seurat"	0.0819230272876914	0.00565451829148308	0.071492947235137	0.0937211573649322
0.25	"seurat"	0.0819231189569411	0.00562252200928706	0.071548454106411	0.0936503910066714
0.5	"seurat"	0.0819235773045905	0.00637423326041303	0.070257405133223	0.0953282854141805
0.75	"seurat"	0.0819240356545756	0.00822717273396189	0.0671658855088422	0.0995787875095939
0	"scvi"	0.0271181823947899	0.00264675632600775	0.0223822304267044	0.0328225901475935
0.05	"scvi"	0.0265387368220831	0.00251794749132296	0.0220220617777968	0.0319515066066543
0.1	"scvi"	0.0259713419848902	0.00240867207950263	0.0216422879252911	0.0311387657009772
0.15	"scvi"	0.02541576125795	0.00231894514092818	0.021242315851531	0.0303837032903197
0.2	"scvi"	0.0248717620686993	0.00224848544506399	0.0208221391810813	0.0296851044746168
0.25	"scvi"	0.0243391158535804	0.0021966663404541	0.0203824343286351	0.0290411068311096
0.5	"scvi"	0.0218384546426329	0.00217252720512767	0.0179596376432596	0.0265323624587666
0.75	"scvi"	0.0195895589890039	0.00238521650545015	0.0154193272058211	0.0248591734271821
